shop_id,店铺名,店铺链接,总评分,评论数,人均价格,口味评分,环境评分,服务评分,分类,区域,详细地址,纬度,经度,营业时间,是否连锁,有无团购套餐,推荐菜,主营品类
l5adAJGgX01BJzsk,茶百道(西直门JKFUN店),https://www.dianping.com/shop/l5adAJGgX01BJzsk,4.2,132,15,4.2,4.2,4.1,茶饮果汁,西直门/动物园,西直门外大街116号JKFUN-B1层,39.946996,116.359287,10:00-21:30,连锁,有团购,"超厚芋泥奶茶, 青提茉莉, 草莓爆柠",奶茶
k4x4xwq58Meap6jW,LINLEE林里·手打柠檬茶(怀柔万达店),https://www.dianping.com/shop/k4x4xwq58Meap6jW,3.7,618,18,3.7,3.7,3.7,茶饮果汁,怀柔城区,府前西街青春万达广场六楼,40.323095,116.636247,10:00-21:30,连锁,有团购,"招牌手打柠檬茶, 海底椰手打冰柠茶, 金桔白柚冰柠茶",果茶
l4wNBV7MXFK2Dqlj,蜜雪冰城(天秀店),https://www.dianping.com/shop/l4wNBV7MXFK2Dqlj,3.7,42,11,3.7,3.7,3.6,茶饮果汁,颐和园,天秀路10号中国农大国际创业园2号楼1007室,40.02683177,116.2838935,10:30-20:30,连锁,有团购,"奥利奥雪王大圣代, 蓝莓果粒茶, 爽脆魔芋",果茶
l4qSiK1Yvnnc0sBD,LINLEE林里·手打柠檬茶(瀛海环宇坊店),https://www.dianping.com/shop/l4qSiK1Yvnnc0sBD,4.0,367,19,4.1,4.1,4.0,茶饮果汁,大兴区,瀛海镇瀛旭巷2号院1号楼B1层B118-2,39.7642889,116.4551448,10:00-22:00,连锁,有团购,"招牌手打柠檬茶, 鸭屎香手打柠檬茶, 海底椰手打冰柠茶",果茶
k2Xtx9u2HdwwOcpV,吴裕泰(首开通州万象汇店),https://www.dianping.com/shop/l4Ub0gzKWOeuwXtK,4.0,103,14,4.0,4.1,4.1,茶饮果汁,通州区,通济路万象汇B2层B228号,39.94725108,116.522607,09:00-22:00,连锁,有团购,"花茶冰淇淋, 抹茶冰淇淋",甜品/小吃
l4Nirvs5CjzbqgYU,喜茶(北京密云万象汇店),https://www.dianping.com/shop/l4Nirvs5CjzbqgYU,3.6,210,19,3.7,3.6,3.6,茶饮果汁,密云县县城,滨河路178号万象汇L107号商铺,39.94725108,116.522607,10:00-21:00,连锁,有团购,"轻芝多肉葡萄, 烤黑糖波波牛乳茶, 超多肉芒芒甘露",果茶
l3rX1EbkhgwvDfMR,沪上阿姨·精选茶饮(新街口北大街店),https://www.dianping.com/shop/l3rX1EbkhgwvDfMR,3.6,5,14,3.6,3.6,3.5,茶饮果汁,新街口,新街口北大街52号,39.95106,116.378883,09:00-23:30,连锁,有团购,"恋恋桃乌青团, 羽衣甘蓝纤体瓶, 厚芋泥波波奶茶",奶茶
l3M132VqLX9c6zOl,喜茶(北京延庆万达广场店),https://www.dianping.com/shop/l3M132VqLX9c6zOl,3.7,199,20,3.7,3.7,3.7,茶饮果汁,延庆城区,万达广场1层1007铺,39.91207909,116.231898,10:00-21:00,连锁,有团购,"多肉葡萄(首创), 超多肉芒芒甘露, 多肉青提",果茶
l7JyJ9h13wfxWCm9,茉莉奶白(北京王府井APM店),https://www.dianping.com/shop/l7JyJ9h13wfxWCm9,3.9,1344,19,4.0,4.0,3.9,茶饮果汁,王府井/东单,王府井大街138号新东安广场B1层B119号店铺,39.9204136,116.4183563,10:00-22:00,连锁,有团购,"茉莉奶白, 栀子奶白, 一朵茉莉花",奶茶
l7MZWQKxrf4TFpSO,奈雪的茶(新辰天地大兴店),https://www.dianping.com/shop/l7MZWQKxrf4TFpSO,4.2,531,20,4.2,4.2,4.2,茶饮果汁,黄村,兴华大街新辰天地1层035号,39.764206,116.558838,09:00-21:30,连锁,有团购,"霸气芝士草莓, 霸气葡萄, 霸气杨枝甘露",其他
l7pnLRhwK2sxjSst,茉莉奶白(北京太阳宫凯德店),https://www.dianping.com/shop/l7pnLRhwK2sxjSst,3.9,194,17,3.9,3.8,3.8,茶饮果汁,太阳宫,宫中路12号太阳宫凯德购物中心B1-K10/K11,39.9782489,116.4529325,10:00-22:00,连锁,有团购,"茉莉奶白, 白兰, 开心果茉莉椰",奶茶
l7r5OtrZCIU3BbxZ,1点点(大兴天街店),https://www.dianping.com/shop/l7r5OtrZCIU3BbxZ,3.6,10,16,3.7,3.7,3.7,茶饮果汁,龙湖天街购物中心,龙湖天街2F-20b,39.769621,116.340542,10:00-22:00,连锁,有团购,"苹果茉莉绿, 冰淇淋红茶, 蔓越莓奶绿",奶茶
l8SNNGjUVong5U4D,喜茶(北京怀柔京北大世界店),https://www.dianping.com/shop/l8SNNGjUVong5U4D,3.7,521,18,3.7,3.7,3.7,茶饮果汁,京北大世界,府前街14号京北大世界一层中庭位置,39.99887681,116.3168326,09:00-22:00,连锁,有团购,"多肉葡萄(首创), 超多肉芒芒甘露, 烤黑糖波波牛乳(首创)",果茶
l8XMSrJntNbU2WrD,茉莉奶白(北京万柳华联店),https://www.dianping.com/shop/l8XMSrJntNbU2WrD,4.1,365,19,4.2,4.2,4.2,茶饮果汁,万柳,巴沟路2号万柳华联购物中心B1层B1-69号铺,39.97784404,116.3029705,10:00-22:00,连锁,有团购,"茉莉奶白, 一朵茉莉花, 白兰",奶茶
l8b5n9gQC11NarcJ,蜜雪冰城(南关地铁站店),https://www.dianping.com/shop/l8b5n9gQC11NarcJ,3.5,3,8,3.5,3.4,3.5,茶饮果汁,良乡,拱辰南大街93号3号楼1-2层6-1号,39.73748984,116.149923,10:00-22:00,连锁,有团购,"雪王雪顶咖啡, 葡萄味果冻, 蜜桃四季春",果茶
l8xGEN5eJ8kXMBiz,喜茶(北京后沙峪山姆店),https://www.dianping.com/shop/l8xGEN5eJ8kXMBiz,4.1,177,19,4.1,4.0,4.1,茶饮果汁,首都机场/机场路,安平街5号院3号楼一层S-F1-17A号,40.124104,116.565612,10:00-22:00,连锁,有团购,"多肉葡萄(首创), 超多肉芒芒甘露, 烤黑糖波波牛乳(首创)",果茶
l9745jd814Tb5oAq,茶百道(黄村东大街店),https://www.dianping.com/shop/l9745jd814Tb5oAq,4.2,94,18,4.2,4.2,4.2,茶饮果汁,黄村,黄村东大街与火神庙西街交叉口西100米（物美大卖场店进口旁边）,39.92102237,116.351353,10:00-23:00,连锁,有团购,"三重莓果·晚安杯, 竹香猕猴桃, 轻畅羽衣甘蓝",果茶
l982oYNnwapVj706,茉莉奶白(北京惠多港店),https://www.dianping.com/shop/l982oYNnwapVj706,4.2,407,18,4.2,4.3,4.2,茶饮果汁,富力又一城,黄厂路惠多港购物中心2层2F-007号铺,39.856263,116.55698,10:00-22:00,连锁,有团购,"茉莉奶白, 一朵茉莉花, 栀子奶白",奶茶
l9zmnP5RU8S8W07e,喜茶(北京通州万达店),https://www.dianping.com/shop/l9zmnP5RU8S8W07e,4.0,2643,21,4.0,4.0,3.9,茶饮果汁,新华大街,新华西街58号通州万达广场1F,39.91265659,116.649835,10:00-22:00,连锁,有团购,"多肉葡萄(首创), 轻芝莓莓, 芝芝芒芒（首创）",果茶
la18PSk0CdS9NvJK,茉莉奶白(北京丰科万达店),https://www.dianping.com/shop/la18PSk0CdS9NvJK,4.1,1951,18,4.1,4.2,4.1,茶饮果汁,世界公园,新村街道丰科路6号万达广场B1002B号铺位,39.830275,116.305385,10:00-22:00,连锁,有团购,"一朵茉莉花, 一朵栀子花, 粉茉针王/粉茉抹茶",纯茶
la2ld9D3khmxN6xo,蜜雪冰城(北大地店),https://www.dianping.com/shop/la2ld9D3khmxN6xo,3.7,42,8,3.7,3.7,3.7,茶饮果汁,北大地/万丰路,北大地78号,40.581311,116.601854,,连锁,有团购,"雪王大圣代·奥利奥饼干风味, 奥利奥雪王大圣代, 芒果雪王大圣代",甜品/小吃
laB0zHqVyvkzAVwH,爷爷不泡茶 NOYEYENOTEA(北京中关村大融城店),https://www.dianping.com/shop/laB0zHqVyvkzAVwH,4.1,88,17,4.0,4.1,4.1,茶饮果汁,中关村,"中关村大街15号,中关村大街融城西区LG1层42号",39.93417395,116.3580421,10:00-22:00,连锁,有团购,"荔枝冰酿, 咸宁桂花, 空山栀子",其他
laJaDlhIlGM4GKOK,喜茶(北京大族广场店),https://www.dianping.com/shop/laJaDlhIlGM4GKOK,4.0,1571,21,4.1,4.1,4.1,茶饮果汁,亦庄,大族广场1层,39.797548,116.520416,10:00-22:00,连锁,有团购,"多肉葡萄（首创）, 满杯红柚(首创), 椰椰芒芒",果茶
laLU0eba4soIL6TR,茶百道(星光影视园店),https://www.dianping.com/shop/laLU0eba4soIL6TR,3.8,25,16,3.8,3.8,3.8,茶饮果汁,西红门,观音寺街道广平大街和金西路交叉口(西红门星光视界中心对面),39.79567651,116.3554217,17.5,连锁,有团购,"豆乳玉麒麟, 草莓奶冻, 山茶碧螺青团",纯茶
laQPlVdQAnSJcIbR,蜜雪冰城(水城广场店),https://www.dianping.com/shop/laQPlVdQAnSJcIbR,3.4,24,6,3.5,3.3,3.3,茶饮果汁,昌平区,北七家镇宏福水城广场1F-A-108,40.10691008,116.376728,09:30-23:00,连锁,有团购,"蓝莓果粒酸奶, 春日龙井茶, 香芋脆皮小圣代",风味牛奶
l3Ibz0kVTVXFOxC2,爷爷不泡茶 NOYEYENOTEA(北京首创奥莱店),https://www.dianping.com/shop/l3Ibz0kVTVXFOxC2,4.2,127,15,4.2,4.2,4.2,茶饮果汁,长阳镇,长阳镇悦盛路6号院首创奥特莱斯XZF1-05号,39.7693923,116.1935099,10:00-21:30,连锁,有团购,"荔枝冰酿, 初恋玫瑰青提, 空山栀子",其他
l3BRnAWyLa7mewog,树夏(朝阳大悦城店),https://www.dianping.com/shop/l3BRnAWyLa7mewog,4.0,1430,20,4.1,4.1,4.0,茶饮果汁,青年路,平房乡青年路64号朝阳大悦城8F-19号,39.930772,116.524819,10:00-22:00,连锁,有团购,"牛油果羽衣甘蓝芒果, 奇亚籽羽衣甘蓝牛油果燕麦爆珠, 黄金榴莲",果茶
l37ZWtjtVWzVXVGq,CHAGEE霸王茶姬(顺义华联店),https://www.dianping.com/shop/l37ZWtjtVWzVXVGq,4.2,2724,19,4.3,4.2,4.2,茶饮果汁,顺义城区,华联顺义金街购物中心一层内F1-46A霸王茶姬,40.13410233,116.6588882,09:00-22:00,连锁,有团购,"伯牙绝弦, 桂馥兰香, 春日桃桃",其他
k8h74Bf9DMVuiM7o,CHAGEE霸王茶姬(北京大兴龙湖天街店),https://www.dianping.com/shop/k8h74Bf9DMVuiM7o,4.1,447,19,4.1,4.1,4.2,茶饮果汁,龙湖天街购物中心,永兴路7号院1号楼大兴龙湖天街1F-01b,39.69182666,116.3274177,10:00-22:00,连锁,有团购,"山野栀子, 春日桃桃, 【久别重逢】花田乌龙",纯茶
k5L6Lu8ma2PGR5AB,CHAGEE霸王茶姬(顺义国泰生活广场店),https://www.dianping.com/shop/k5L6Lu8ma2PGR5AB,4.2,195,20,4.2,4.2,4.2,茶饮果汁,首都机场,首都机场南平街6号1幢1层30号,40.05102221,116.6025709,08:00-23:00,连锁,有团购,"花田乌龙, 山野栀子, 万山红金丝小种",纯茶
k673cw1Qv39FHpjt,裕莲茶楼(朝阳大悦城店),https://www.dianping.com/shop/k673cw1Qv39FHpjt,3.8,2141,28,3.8,3.8,3.8,茶饮果汁,青年路,朝阳北路101号朝阳大悦城1F-02C,39.930772,116.524819,10:00-22:00,连锁,有团购,"焦糖可颂蛋挞, 特浓茶钻琥珀奶, 版纳溏心桃胶·临沧滇红",奶茶
k6a1uDtwWOulW03D,茉莉奶白(北京熙悦天街店),https://www.dianping.com/shop/k6a1uDtwWOulW03D,4.2,551,19,4.2,4.3,4.2,茶饮果汁,良乡,良乡东路与长于大街交汇处北侧北京熙悦天街B馆B1层,40.17231259,116.6378882,10:00-22:00,连锁,有团购,"茉莉奶白, 一朵茉莉花, 白兰",奶茶
k6a7Oj7P72fEj87P,CHAGEE霸王茶姬(北京龙湖长楹天街购物中心店),https://www.dianping.com/shop/k6a7Oj7P72fEj87P,4.0,1515,20,4.0,4.1,4.1,茶饮果汁,常营,"龙湖长楹天街购物中心东区负一层（靠西边倒数第三家,扶梯下来右手边）",39.930632,116.60668,10:00-22:00,连锁,有团购,"万山红金丝小种, 青青糯山, 山野栀子",其他
k6ayZwktLsMuYPy9,爷爷不泡茶 NOYEYENOTEA(北京房山龙湖天街店),https://www.dianping.com/shop/k6ayZwktLsMuYPy9,4.2,606,16,4.1,4.2,4.2,茶饮果汁,良乡,拱辰北大街龙湖北京房山天街B1-20b号,39.73748984,116.149923,09:30-21:30,连锁,有团购,"荔枝冰酿, 空山栀子, 武汉茉莉",纯茶
k6oMmmltgMggaUSb,蜜雪冰城(人民大学校内店),https://www.dianping.com/shop/k6oMmmltgMggaUSb,3.6,8,8,3.6,3.6,3.6,茶饮果汁,人民大学,海淀街道中关村大街59号(紫藤园学生服务区旁),39.97637733,116.3249348,10:30-20:00,连锁,有团购,"珍珠奶茶, 爽脆魔芋, 蓝莓果粒茶",奶茶
k7KGQXsyT30kvhAd,喜茶(北京密云鼓楼南大街店),https://www.dianping.com/shop/k7KGQXsyT30kvhAd,3.7,247,18,3.7,3.7,3.7,茶饮果汁,密云县县城,鼓楼南大街10号,40.380551,116.852654,10:00-22:00,连锁,有团购,"多肉青提, 椰椰芒芒, 烤黑糖波波牛乳(首创)",奶茶
k7LEaZ7CY3oUZoA5,茉莉奶白(北京BHG Mall 顺义金街店),https://www.dianping.com/shop/k7LEaZ7CY3oUZoA5,4.3,1469,19,4.3,4.3,4.3,茶饮果汁,顺义城区,新顺南大街8号1幢北京华联顺义金街购物中心F1-29,40.13405861,116.6589148,10:00-21:30,连锁,有团购,"茉莉奶白/一朵茉莉花, 粉茉针王/粉茉抹茶, 白兰",纯茶
k7WuhdIULH650QHp,蜜雪冰城(成寿寺店),https://www.dianping.com/shop/k7WuhdIULH650QHp,3.6,56,6,3.7,3.6,3.4,茶饮果汁,十里河,成寿寺路甲108号楼1层105,39.85727812,116.4521949,09:30-22:30,连锁,有团购,"芝士奶盖葡萄, 芝士奶盖四季春, 奥利奥雪王大圣代",奶茶
k7Y6YeIU33dMxCdA,HI MANGO 很芒の芒(远洋乐堤港店),https://www.dianping.com/shop/k7Y6YeIU33dMxCdA,4.3,766,19,4.3,4.3,4.3,茶饮果汁,北关,新华北路与通州北关桥交叉口东北角远洋乐堤港购物中心东区4层,39.92962,116.664512,10:00-22:00,连锁,有团购,"霸道芒果桶, 杨枝甘露, 奶奶灰雪花冰",果茶
k7hKSEPF1NMoJ96F,茶百道(龙玥城店),https://www.dianping.com/shop/k7hKSEPF1NMoJ96F,4.0,181,17,4.0,4.2,4.1,茶饮果汁,亦庄,科创五街38号龙玥城三层E区茶百道ChaPanda,39.808825,116.538986,10:00-22:00,连锁,有团购,"青提茉莉, 草莓奶冻, 抹茶奶布丁",甜品/小吃
k85XeWiSOtItyIlF,蜜雪冰城(管庄地铁口店),https://www.dianping.com/shop/k85XeWiSOtItyIlF,3.1,31,8,3.2,3.2,3.2,茶饮果汁,管庄,双桥东路杨闸路口西侧平房01室,39.966034,116.4133837,10:30-20:00,连锁,有团购,"脆皮大圣代, 奥利奥雪王大圣代, 春日龙井茶",甜品/小吃
k8e7kWHmxT2EwoMT,蜜雪冰城(北京西站店),https://www.dianping.com/shop/k8e7kWHmxT2EwoMT,3.7,78,6,3.7,3.7,3.7,茶饮果汁,北京西站/六里桥,北京西站B1北广场·下沉广场北出入口A,39.90148364,116.3278238,,连锁,有团购,"香芋冰淇淋, 脆皮大圣代, 冰鲜柠檬水",甜品/小吃
k8k0pkyQSWIr3thi,喜茶(北京通州三大馆店),https://www.dianping.com/shop/k8k0pkyQSWIr3thi,3.9,278,18,4.1,4.1,3.9,茶饮果汁,土桥,滨河中路22号D.P.ONE源.心购物中心b1-057喜茶（1号门进入左转20m）,39.943585,116.3047816,10:00-21:00,连锁,有团购,"多肉葡萄(首创), 烤黑糖波波牛乳(首创), 芒芒甘露",奶茶
l37EBq28rTT9WNb2,茶百道(大兴鸿坤永辉店),https://www.dianping.com/shop/l37EBq28rTT9WNb2,3.7,15,15,3.7,3.8,3.7,茶饮果汁,西红门,欣旺北大街8号鸿坤广场B1层C383002号,39.79738183,116.3467959,09:30-21:00,连锁,有团购,"玫瑰葡萄, 葡萄冻冻, 豆乳玉麒麟",其他
k8wLBGpfj5v1wAEI,Uniboba优尼波巴(北京昌平悦荟店),https://www.dianping.com/shop/k8wLBGpfj5v1wAEI,3.9,37,19,3.9,3.9,3.9,茶饮果汁,昌平镇,南环路10号院1号楼5层L5026,40.217847,116.246526,10:00-22:00,连锁,有团购,"抹茶牛乳咸法酪, Boba奶茶黑糖丸, 莉莉蜜桃冰奶",奶茶
k99pI554TI9ppciH,喜茶(北京首都机场T3四层出发店),https://www.dianping.com/shop/k99pI554TI9ppciH,3.8,52,25,3.9,3.8,3.8,茶饮果汁,首都机场,北京首都机场T3公共区四层A4E7,40.05359774,116.5983095,08:00-22:00,连锁,有团购,"椰椰芒芒, 烤黑糖波波真乳茶, 多肉葡萄(首创)",奶茶
k9WPglOODjPpJ3jK,CHAGEE霸王茶姬(北京六工汇购物广场店),https://www.dianping.com/shop/k9WPglOODjPpJ3jK,4.2,389,21,4.2,4.2,4.1,茶饮果汁,石景山区,群明湖大街与群明湖北路交叉口西北角D1-1-16,39.930884,116.159285,10:00-22:00,连锁,有团购,"山野栀子, 【久别重逢】花田乌龙+春日桃桃, 【久别重逢】花田乌龙",纯茶
k9WaEcgPCK5sQ7Fi,KOI PLUS(颐堤港店),https://www.dianping.com/shop/k9WaEcgPCK5sQ7Fi,4.0,1020,28,4.0,4.1,4.1,茶饮果汁,酒仙桥,酒仙桥路18号颐堤港LG-12B（将台站C口）,39.97504453,116.4977845,10:00-22:00,连锁,有团购,"伯爵饼干奶茶（原创）, 伯爵黄金珍奶, 伯爵波霸奶茶",奶茶
k2Xtx9u2HdwwOcpV,脸红秦田田,https://www.dianping.com/shop/k9f9yGbtbZHXLWXb,3.8,71,14,3.8,3.8,3.8,茶饮果汁,常营,"长楹天街西区B1层-08号（近朝阳北路,近常营地铁站）",39.93419394,116.5996393,10:00-22:00,非连锁,有团购,"柴门芭乐, 玫田蓝莓, 西陆百香果",果茶
kaFx5E9xWzFgmsUk,茉莉奶白(北京西北旺万象汇店),https://www.dianping.com/shop/kaFx5E9xWzFgmsUk,4.2,962,19,4.2,4.2,4.2,茶饮果汁,西北旺,德政路16号院西北旺万象汇8号楼B1层下沉广场,40.04970918,116.2743574,09:00-21:30,连锁,有团购,"茉莉奶白/一朵茉莉花, 粉茉针王/粉茉抹茶, 白兰",纯茶
kav4Cy9GWGY3lWyU,CHAGEE霸王茶姬(北京亦庄大族广场店),https://www.dianping.com/shop/kav4Cy9GWGY3lWyU,4.2,1263,19,4.3,4.2,4.2,茶饮果汁,亦庄,荣华南路2号大族广场F1-06,39.930772,116.520416,08:00-22:00,连锁,有团购,"【久别重逢】花田乌龙, 山野栀子, 【久别重逢】花田乌龙+春日桃桃（赠徽章）",纯茶
l1PVekrgLIWEBeBY,CHAGEE霸王茶姬(延庆环球新意广场店),https://www.dianping.com/shop/l1PVekrgLIWEBeBY,3.9,688,19,3.9,3.9,3.9,茶饮果汁,延庆城区,妫水北街环球新意104A号1065A号,39.930632,115.982262,09:00-21:30,连锁,有团购,"山野栀子, 花田乌龙, 春日桃桃",纯茶
k2Xtx9u2HdwwOcpV,蜜雪冰城(壹号最美食堂店),https://www.dianping.com/shop/l1UIwSAnYjdNhUZZ,3.5,11,8,3.5,3.5,3.5,茶饮果汁,西北旺,中关村壹号最美食堂,39.9838769,116.3249565,10:30-20:00,连锁,有团购,"爽脆魔芋, 蓝莓果粒酸奶, 蓝莓果粒茶",果茶
l1l2mD03XyWhSi7V,煮叶(王府井APM店),https://www.dianping.com/shop/l1l2mD03XyWhSi7V,4.0,5395,26,4.0,4.0,4.0,茶饮果汁,王府井/东单,王府井大街138号北京apmB区B1层107,39.92064055,116.4182618,10:00-21:30,连锁,有团购,"冰摇荔枝乌龙茶, 一颗青梅桂花弄, 玫瑰荔枝煮乌龙",果茶
l1ysyfK8PjYGL69W,奈雪的茶(中粮祥云小镇店),https://www.dianping.com/shop/l1ysyfK8PjYGL69W,4.2,1925,22,4.2,4.3,4.2,茶饮果汁,顺义区,安泰大街6号院10号楼1层105（哈根达斯隔壁）,39.86053124,116.373904,09:00-22:00,连锁,有团购,"霸气芝士草莓, 草莓魔法棒, 多料椰椰杨枝甘露宝藏茶",果茶
l2Sh3KDvb3el8LuZ,蜜雪冰城(丰科万达店),https://www.dianping.com/shop/l2Sh3KDvb3el8LuZ,3.6,65,5,3.6,3.7,3.6,茶饮果汁,世界公园,丰科路6号院1号楼7幢-1层B1010B,39.92962,116.4133837,09:30-21:30,连锁,有团购,"香芋冰淇淋, 脆皮大圣代, 奥利奥雪王大圣代",甜品/小吃
l2cmrya9A2wTWJfB,爷爷不泡茶 NOYEYENOTEA(北京柒栖谷店),https://www.dianping.com/shop/l2cmrya9A2wTWJfB,4.3,281,17,4.3,4.4,4.4,茶饮果汁,苹果园,学院路乙9号院1号楼1层103号,40.00543,116.35875,10:00-21:30,连锁,有团购,"荔枝冰酿, 空山栀子, 咸宁桂花",其他
l2e8VEEFSGQ3xgQu,树夏(大兴凯德店),https://www.dianping.com/shop/l2e8VEEFSGQ3xgQu,4.3,532,22,4.3,4.4,4.3,茶饮果汁,大兴区,北臧村镇华佗路凯德MALL(大兴店)01-02B,39.67943264,116.3086911,10:00-21:30,连锁,有团购,"牛油果羽衣甘蓝芒果, 黄金榴莲, 奇亚籽羽衣甘蓝牛油果燕麦爆珠",果茶
H5FNwuXtdvCHLtDh,蜜雪冰城(通州万象汇店),https://www.dianping.com/shop/H5FNwuXtdvCHLtDh,3.9,47,4,3.9,3.9,3.9,茶饮果汁,通州区,运河东大街51号通州万象汇地下2层家家悦超市B206-2,39.90339339,116.6694045,09:30-21:30,连锁,有团购,"香芋冰淇淋, 奥利奥雪王大圣代, 脆皮大圣代",甜品/小吃
layy6Xv6e3OrhPXv,蜜雪冰城(中国石油大学亢山路店),https://www.dianping.com/shop/layy6Xv6e3OrhPXv,3.3,6,8,3.3,3.3,3.3,茶饮果汁,昌平镇,东关南里商场1层,39.921052,116.254402,09:30-21:30,连锁,有团购,"葡萄冰美式, 椰椰拿铁, 脆皮大圣代",甜品/小吃
H52bz7EveiYtv58I,茉莉奶白(北京望京万象汇店),https://www.dianping.com/shop/H52bz7EveiYtv58I,4.3,510,19,4.3,4.3,4.3,茶饮果汁,望京,广顺北大街16号望京万象汇B1-BD105号,40.01670403,116.4752884,10:00-21:30,连锁,有团购,"茉莉奶白轻乳茶, 栀子奶白, 茉莉奶白",奶茶
H1joq9Pr8kvKYsCG,蜜雪冰城(俸伯店),https://www.dianping.com/shop/H1joq9Pr8kvKYsCG,3.6,12,8,3.7,3.7,3.6,茶饮果汁,南彩镇,南彩镇后俸伯村光明街三条28号,40.14319985,116.7109896,10:30-20:00,连锁,有团购,"蓝莓果粒茶, 蓝莓果粒酸奶, 四季春轻乳茶",果茶
G6P7AaXGsE31I6bV,KOI PLUS(芳圆里ID Mall店),https://www.dianping.com/shop/G6P7AaXGsE31I6bV,4.1,970,27,4.0,4.2,4.1,茶饮果汁,九龙山,东四环中路189号L1,39.896014,116.494453,10:00-22:00,连锁,有团购,"伯爵饼干奶茶（原创）, 伯爵黄金珍奶, 伯爵波霸奶茶",奶茶
G6RZP5lbH7JyCgKd,宝珠奶酪(首开通州万象汇店),https://www.dianping.com/shop/G6RZP5lbH7JyCgKd,3.9,422,22,3.9,3.9,3.9,茶饮果汁,通州区,运河东大街51号通州万象汇B102铺,39.90339339,116.6694045,10:00-22:00,连锁,有团购,"酒酿桂花酪, 珍珠芭乐草莓酪, 岩间茉莉酸奶昔",奶茶
G6SGoWPt2DBatm68,CHAGEE霸王茶姬(北京星悦广场店),https://www.dianping.com/shop/G6SGoWPt2DBatm68,4.2,400,20,4.2,4.2,4.2,茶饮果汁,常营,三间房东路四号（黄渠地铁站D西南口步行170米）,39.93261204,116.5746484,10:00-22:00,连锁,有团购,"伯牙绝弦, 春日桃桃, 晴山栖谷",其他
G6ZOOPAezG0u7bD5,CHAGEE霸王茶姬(北京通州万象汇店),https://www.dianping.com/shop/G6ZOOPAezG0u7bD5,4.2,535,20,4.2,4.2,4.1,茶饮果汁,通州区,地铁6号线东夏园站北侧(东夏园地铁站B东北口步行110米)通州万象汇B131,39.90893621,116.754009,10:00-22:00,连锁,有团购,"花田乌龙, 山野栀子, 万山红金丝小种",纯茶
G6oJBGRACf0Z04Mr,喜茶(北京顺义机场国泰店),https://www.dianping.com/shop/G6oJBGRACf0Z04Mr,4.1,316,19,4.1,4.1,4.1,茶饮果汁,首都机场,首都机场南平街甲1号国泰生活广场一层9-1,40.05430658,116.5982951,09:00-21:00,连锁,有团购,"多肉葡萄(首创), 烤黑糖波波牛乳(首创), 芒芒甘露(首创)",奶茶
G77KqZaRK2j0hnok,LELECHA乐乐茶(北京平谷万达广场店),https://www.dianping.com/shop/G77KqZaRK2j0hnok,3.8,176,16,3.8,3.8,3.8,茶饮果汁,平谷城区,谷丰东路万达广场B1层B1030A室,39.91207909,116.231898,10:00-22:00,连锁,有团购,"焦糖香蕉烤布蕾, 芒果生打椰, 甜心车厘子",奶茶
k2Xtx9u2HdwwOcpV,LINLEE林里·手打柠檬茶(通州万象汇店),https://www.dianping.com/shop/G7UE1ZaI7Iml56yI,3.9,570,19,4.0,4.1,4.0,茶饮果汁,通州区,万象汇B1层122号,39.94725108,116.522607,10:00-22:00,连锁,有团购,"招牌手打柠檬茶, 白葡萄冰柠茶, 抹茶椰青水",果茶
G7pu99K13CrkZ0aX,CHAGEE霸王茶姬(北京西单大悦城店),https://www.dianping.com/shop/G7pu99K13CrkZ0aX,3.9,861,18,4.1,4.2,4.0,茶饮果汁,西单,西单北大街131号2F-49A,39.915981,116.379577,10:00-22:00,连锁,有团购,"伯牙绝弦, 花田乌龙, 桂馥兰香",纯茶
G7sMQMvCSPTYzkUL,LELECHA乐乐茶(东坝万达广场店),https://www.dianping.com/shop/G7sMQMvCSPTYzkUL,4.2,599,20,4.3,4.2,4.2,茶饮果汁,东坝,东坝中路25号东坝万达广场1层1029铺,39.96790487,116.5540754,10:00-22:00,连锁,有团购,"草莓桃子酪酪, 黑糖波霸脏脏茶（牛乳）, 芒果生打椰",奶茶
G8Da6nkyI65QFA4A,喜茶(北京喜隆多店),https://www.dianping.com/shop/G8Da6nkyI65QFA4A,4.0,1837,21,4.0,4.0,4.0,茶饮果汁,苹果园,阜石路300号一层118号,39.929401,116.178163,10:00-22:00,连锁,有团购,"多肉葡萄（首创）, 满杯红柚(首创), 多肉葡萄(首创)",果茶
G8JfJvgTle9BDiit,喜茶(北京中粮祥云小镇店),https://www.dianping.com/shop/G8JfJvgTle9BDiit,4.0,1063,21,4.1,4.0,4.0,茶饮果汁,顺义区,安泰大街6号院中粮祥云小镇南区3号楼104室,40.09581645,116.5429335,10:00-21:30,连锁,有团购,"轻芝莓莓, 多肉葡萄(首创), 烤黑糖波波牛乳(首创)",奶茶
G8KLuZMZjNqshpQe,茶百道(怀柔万达店),https://www.dianping.com/shop/G8KLuZMZjNqshpQe,3.9,761,17,3.9,3.9,3.8,茶饮果汁,怀柔城区,府前西街1号院1号楼青春万达广场(怀柔店)5层5018,40.32309504,116.636247,10:00-22:00,连锁,有团购,"杨枝甘露, 豆乳玉麒麟, 西瓜啵啵",其他
